timestamp,epoch_time,image_filename,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,gps_utc,gps_lat,gps_ns,gps_lon,gps_ew,gps_speed_kn,gps_course_deg,gps_valid
2025-11-01_15-54-09-745,1761992649.745253,images/image_2025-11-01_15-54-09-745_0499.jpg,-0.1528,0.1594,1.1172,-23.221,-2.076,-5.221,102409.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-10-224,1761992650.2241929,images/image_2025-11-01_15-54-10-224_0500.jpg,-0.2661,0.126,1.0964,-8.435,-2.489,3.099,102410.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-10-704,1761992650.7042842,images/image_2025-11-01_15-54-10-704_0501.jpg,-0.136,0.0547,0.95,-6.458,-3.527,7.443,102410.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-11-237,1761992651.238067,images/image_2025-11-01_15-54-11-237_0502.jpg,-0.2029,-0.0146,0.9873,-3.145,8.282,15.672,102411.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-11-790,1761992651.790139,images/image_2025-11-01_15-54-11-790_0503.jpg,-0.2271,0.1777,0.9714,0.214,3.13,15.87,102411.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-12-326,1761992652.326441,images/image_2025-11-01_15-54-12-326_0504.jpg,-0.2607,0.0918,1.0471,-3.977,4.305,6.458,102412.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-12-803,1761992652.8035414,images/image_2025-11-01_15-54-12-803_0505.jpg,-0.2258,0.0969,0.8931,-3.527,-0.008,-2.626,102412.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-13-287,1761992653.2876122,images/image_2025-11-01_15-54-13-287_0506.jpg,-0.1262,0.0774,0.8667,27.725,-17.977,6.29,102413.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-13-803,1761992653.8032236,images/image_2025-11-01_15-54-13-803_0507.jpg,-0.2954,0.1045,0.8459,20.588,-15.672,4.733,102413.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-14-291,1761992654.2911673,images/image_2025-11-01_15-54-14-291_0508.jpg,-0.1658,0.1047,1.0291,23.145,6.252,15.824,102414.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-14-816,1761992654.8167992,images/image_2025-11-01_15-54-14-816_0509.jpg,-0.1821,0.1365,0.9265,-14.878,5.435,-17.031,102414.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-15-336,1761992655.336803,images/image_2025-11-01_15-54-15-336_0510.jpg,-0.1914,0.0938,0.8384,4.107,-9.115,-3.725,102415.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-15-845,1761992655.845345,images/image_2025-11-01_15-54-15-845_0511.jpg,-0.2449,0.0488,0.9597,-2.695,-6.656,2.489,102415.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-16-313,1761992656.3133762,images/image_2025-11-01_15-54-16-313_0512.jpg,-0.1707,0.137,0.9424,-11.137,9.038,15.55,102416.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-16-772,1761992656.7728767,images/image_2025-11-01_15-54-16-772_0513.jpg,-0.189,0.1624,0.9712,-0.382,5.275,-2.031,102416.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-17-262,1761992657.262476,images/image_2025-11-01_15-54-17-262_0514.jpg,-0.2019,0.1191,1.0264,3.878,-2.519,-19.511,102417.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-17-674,1761992657.6746886,images/image_2025-11-01_15-54-17-674_0515.jpg,-0.1846,0.0708,0.9055,-1.84,-12.466,-10.153,102417.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-18-216,1761992658.21668,images/image_2025-11-01_15-54-18-216_0516.jpg,-0.1653,0.1477,0.9961,0.137,12.481,5.366,102418.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-18-857,1761992658.8574295,images/image_2025-11-01_15-54-18-857_0517.jpg,-0.116,0.1675,0.8391,5.275,-1.664,7.985,102418.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-19-405,1761992659.4052968,images/image_2025-11-01_15-54-19-405_0518.jpg,-0.127,0.1113,0.9199,27.985,6.015,-1.595,102419.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-20-048,1761992660.0487666,images/image_2025-11-01_15-54-20-048_0519.jpg,-0.3806,-0.1958,1.9999,11.313,18.519,-10.962,102420.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-20-554,1761992660.5541492,images/image_2025-11-01_15-54-20-554_0520.jpg,-0.1665,0.1079,0.8611,-7.382,-11.16,-11.366,102420.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-21-027,1761992661.0273743,images/image_2025-11-01_15-54-21-027_0521.jpg,-0.1108,0.1011,0.8706,2.115,-9.672,7.458,102421.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-21-551,1761992661.5514271,images/image_2025-11-01_15-54-21-551_0522.jpg,-0.1914,0.0564,1.1121,2.427,12.015,10.412,102421.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-22-004,1761992662.0042496,images/image_2025-11-01_15-54-22-004_0523.jpg,-0.1777,0.124,0.9331,-8.794,7.847,-4.718,102422.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-22-466,1761992662.4668853,images/image_2025-11-01_15-54-22-466_0524.jpg,-0.1814,0.1289,1.0076,7.649,0.733,-5.626,102422.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-23-021,1761992663.0216422,images/image_2025-11-01_15-54-23-021_0525.jpg,-0.1748,0.2495,0.949,-16.176,-1.954,-15.511,102423.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-23-498,1761992663.4983387,images/image_2025-11-01_15-54-23-498_0526.jpg,-0.1628,0.2004,0.9929,-16.206,-15.328,4.305,102423.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-24-064,1761992664.0642738,images/image_2025-11-01_15-54-24-064_0527.jpg,-0.2083,0.4172,0.8423,9.496,-1.588,18.58,102423.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-24-622,1761992664.622771,images/image_2025-11-01_15-54-24-622_0528.jpg,-0.2439,0.1797,0.9412,-0.275,-6.267,8.229,102424.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-25-082,1761992665.0824788,images/image_2025-11-01_15-54-25-082_0529.jpg,-0.2615,0.2124,1.0789,-7.183,2.687,1.664,102425.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-25-496,1761992665.4964545,images/image_2025-11-01_15-54-25-496_0530.jpg,-0.156,0.1833,0.8972,7.405,4.763,9.473,102425.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-25-997,1761992665.9980257,images/image_2025-11-01_15-54-25-997_0531.jpg,-0.1619,0.2405,1.0361,0.122,14.679,2.26,102426.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-26-537,1761992666.5374227,images/image_2025-11-01_15-54-26-537_0532.jpg,-0.2881,0.2175,1.0076,9.45,1.893,-0.237,102426.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-27-184,1761992667.1843905,images/image_2025-11-01_15-54-27-184_0533.jpg,-0.1814,0.2808,0.8987,-1.481,5.313,-0.275,102427.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-27-676,1761992667.6765995,images/image_2025-11-01_15-54-27-676_0534.jpg,-0.2915,0.1682,1.1243,-24.786,-28.046,-11.611,102427.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-28-128,1761992668.1283183,images/image_2025-11-01_15-54-28-128_0535.jpg,-0.2332,0.1543,1.0623,-1.153,-1.565,5.55,102428.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-28-642,1761992668.6422398,images/image_2025-11-01_15-54-28-642_0536.jpg,-0.3401,0.0056,0.9971,-27.618,0.473,-0.802,102428.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-29-107,1761992669.1077473,images/image_2025-11-01_15-54-29-107_0537.jpg,-0.2583,0.2805,1.0542,-15.489,-12.198,-9.412,102429.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-29-538,1761992669.5381846,images/image_2025-11-01_15-54-29-538_0538.jpg,-0.2341,-0.0452,1.1951,-16.366,-0.344,11.786,102429.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-29-995,1761992669.9956496,images/image_2025-11-01_15-54-29-995_0539.jpg,-0.2026,-0.0173,0.9675,2.443,5.313,3.328,102429.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-30-472,1761992670.472172,images/image_2025-11-01_15-54-30-472_0540.jpg,-0.1899,-0.0559,1.0344,-14.855,10.687,10.847,102430.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-30-889,1761992670.8900576,images/image_2025-11-01_15-54-30-889_0541.jpg,-0.1909,0.0176,0.969,-21.779,-1.489,-10.0,102430.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-31-338,1761992671.3385558,images/image_2025-11-01_15-54-31-338_0542.jpg,-0.1887,-0.051,0.8733,-20.542,-19.122,-15.198,102431.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-31-812,1761992671.8122277,images/image_2025-11-01_15-54-31-812_0543.jpg,-0.2244,-0.0283,0.8828,7.588,-4.847,-0.282,102431.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-32-321,1761992672.3211038,images/image_2025-11-01_15-54-32-321_0544.jpg,-0.2007,-0.0603,0.7595,-15.847,-11.344,-5.55,102432.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-32-769,1761992672.7693236,images/image_2025-11-01_15-54-32-769_0545.jpg,-0.2183,0.0317,1.0754,-4.26,-16.015,-4.206,102432.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-33-279,1761992673.2793953,images/image_2025-11-01_15-54-33-279_0546.jpg,-0.1396,0.0137,1.23,-6.206,-11.069,11.664,102433.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-33-740,1761992673.7405045,images/image_2025-11-01_15-54-33-740_0547.jpg,-0.178,0.0249,0.9341,1.221,1.053,2.42,102433.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-34-214,1761992674.2146902,images/image_2025-11-01_15-54-34-214_0548.jpg,-0.1028,0.0464,0.9448,6.061,-6.031,7.473,102434.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-34-642,1761992674.643055,images/image_2025-11-01_15-54-34-642_0549.jpg,-0.095,0.0383,1.0249,-16.534,-6.595,-5.466,102434.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-35-179,1761992675.179192,images/image_2025-11-01_15-54-35-179_0550.jpg,-0.1604,0.0457,1.1323,3.588,-1.962,2.328,102435.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-35-668,1761992675.668908,images/image_2025-11-01_15-54-35-668_0551.jpg,-0.1875,0.1411,0.9644,-1.084,5.809,8.756,102435.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-36-110,1761992676.1103945,images/image_2025-11-01_15-54-36-110_0552.jpg,-0.2087,0.1467,1.1372,-0.053,-2.031,15.954,102435.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-36-565,1761992676.5652113,images/image_2025-11-01_15-54-36-565_0553.jpg,-0.1299,0.0354,0.9988,-18.145,-13.496,23.473,102436.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-36-988,1761992676.988819,images/image_2025-11-01_15-54-36-988_0554.jpg,-0.1589,0.1145,0.9827,-7.809,1.618,24.893,102437.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-37-564,1761992677.5645807,images/image_2025-11-01_15-54-37-564_0555.jpg,-0.2332,0.2446,1.1777,-7.061,4.45,11.763,102437.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-38-061,1761992678.0611913,images/image_2025-11-01_15-54-38-061_0556.jpg,-0.2373,0.1721,0.9968,-12.542,13.931,20.069,102438.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-38-516,1761992678.5168595,images/image_2025-11-01_15-54-38-516_0557.jpg,-0.2378,0.1716,0.9697,6.679,4.328,10.733,102438.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-38-990,1761992678.9906194,images/image_2025-11-01_15-54-38-990_0558.jpg,-0.2886,0.0027,0.9746,-7.794,7.649,12.557,102439.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-39-540,1761992679.5404634,images/image_2025-11-01_15-54-39-540_0559.jpg,-0.3335,0.0374,0.9558,-1.58,7.427,8.756,102439.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-40-031,1761992680.0316422,images/image_2025-11-01_15-54-40-031_0560.jpg,-0.3445,-0.1272,0.8481,-13.206,-6.153,9.748,102440.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-40-509,1761992680.5099397,images/image_2025-11-01_15-54-40-509_0561.jpg,-0.3318,-0.0569,1.0447,-2.832,7.832,7.206,102440.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-41-018,1761992681.018281,images/image_2025-11-01_15-54-41-018_0562.jpg,-0.2471,-0.0273,0.9189,-5.145,13.901,16.321,102441.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-41-466,1761992681.4669712,images/image_2025-11-01_15-54-41-466_0563.jpg,-0.229,0.0784,0.8525,-7.069,-6.939,11.87,102441.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-41-967,1761992681.967445,images/image_2025-11-01_15-54-41-967_0564.jpg,-0.1499,-0.0771,0.7751,-11.55,33.168,8.557,102441.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-42-491,1761992682.4912252,images/image_2025-11-01_15-54-42-491_0565.jpg,-0.4329,0.1182,0.9739,-1.695,-3.168,-23.992,102442.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-43-101,1761992683.1020997,images/image_2025-11-01_15-54-43-101_0566.jpg,-0.2693,0.1475,0.9558,-3.015,0.221,-21.115,102443.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-44-141,1761992684.142015,images/image_2025-11-01_15-54-44-141_0567.jpg,-0.3044,0.1648,1.1978,65.603,30.359,9.992,102444.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-44-649,1761992684.6491845,images/image_2025-11-01_15-54-44-649_0568.jpg,-0.1653,0.2146,0.6853,-21.405,34.366,16.855,102444.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-45-061,1761992685.0613244,images/image_2025-11-01_15-54-45-061_0569.jpg,-0.2422,0.0623,1.1699,-0.985,36.382,16.786,102445.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-45-550,1761992685.551082,images/image_2025-11-01_15-54-45-550_0570.jpg,-0.1875,0.2476,0.6917,-22.786,-30.443,-30.252,102445.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-46-009,1761992686.0095239,images/image_2025-11-01_15-54-46-009_0571.jpg,-0.248,0.134,0.8069,9.901,6.519,5.962,102446.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-46-435,1761992686.435697,images/image_2025-11-01_15-54-46-435_0572.jpg,-0.2285,0.3206,1.032,-0.74,-2.641,1.252,102446.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-47-253,1761992687.2534409,images/image_2025-11-01_15-54-47-253_0573.jpg,-0.2332,0.2676,0.9089,2.015,-2.366,-3.076,102447.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-47-705,1761992687.7052891,images/image_2025-11-01_15-54-47-705_0574.jpg,-0.2207,0.2588,0.9995,-8.237,-0.634,-0.794,102447.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-48-219,1761992688.219622,images/image_2025-11-01_15-54-48-219_0575.jpg,-0.2375,0.2573,0.9653,-2.115,-6.176,-5.489,102448.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-48-715,1761992688.7151415,images/image_2025-11-01_15-54-48-715_0576.jpg,-0.158,0.1328,0.8818,-9.145,-2.847,-0.649,102448.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-49-156,1761992689.1567676,images/image_2025-11-01_15-54-49-156_0577.jpg,-0.3098,0.0867,0.8865,-6.84,-9.481,10.809,102449.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-49-655,1761992689.6552753,images/image_2025-11-01_15-54-49-655_0578.jpg,-0.2219,0.1929,1.0212,-5.015,10.122,11.87,102449.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-50-173,1761992690.1736743,images/image_2025-11-01_15-54-50-173_0579.jpg,-0.1836,0.1807,0.9521,-7.916,22.809,-0.855,102450.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-50-809,1761992690.8094838,images/image_2025-11-01_15-54-50-809_0580.jpg,-0.2366,0.2146,0.9553,-0.13,-15.611,-8.435,102450.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-51-262,1761992691.2629867,images/image_2025-11-01_15-54-51-262_0581.jpg,-0.2209,0.2244,0.8574,38.305,-13.649,2.092,102451.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-51-741,1761992691.7413967,images/image_2025-11-01_15-54-51-741_0582.jpg,-0.2312,0.2117,1.0916,13.87,-0.26,3.107,102451.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-52-196,1761992692.1965117,images/image_2025-11-01_15-54-52-196_0583.jpg,-0.2419,0.2734,1.0334,18.603,10.145,-6.038,102452.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-52-685,1761992692.6852727,images/image_2025-11-01_15-54-52-685_0584.jpg,-0.2476,0.0925,0.957,-38.947,-2.863,2.198,102452.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-53-157,1761992693.1578674,images/image_2025-11-01_15-54-53-157_0585.jpg,-0.1873,0.2415,0.8655,17.916,10.153,2.168,102453.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-53-710,1761992693.7101328,images/image_2025-11-01_15-54-53-710_0586.jpg,-0.2722,0.241,1.1646,4.771,9.084,14.695,102453.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-54-120,1761992694.1208549,images/image_2025-11-01_15-54-54-120_0587.jpg,-0.1282,0.1443,1.0952,-14.229,1.695,-3.55,102454.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-54-605,1761992694.6057234,images/image_2025-11-01_15-54-54-605_0588.jpg,-0.1538,0.123,0.9417,15.695,30.397,13.931,102454.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-55-104,1761992695.1041586,images/image_2025-11-01_15-54-55-104_0589.jpg,-0.1431,-0.0156,1.0022,-33.023,1.267,3.611,102455.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-55-839,1761992695.8393173,images/image_2025-11-01_15-54-55-839_0590.jpg,-0.1841,0.2031,0.9744,-11.397,-21.527,-20.244,102455.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-56-299,1761992696.2996252,images/image_2025-11-01_15-54-56-299_0591.jpg,-0.1575,0.02,0.9399,1.916,12.366,6.328,102456.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-56-776,1761992696.7762392,images/image_2025-11-01_15-54-56-776_0592.jpg,-0.2695,-0.1875,0.9351,-17.038,11.176,12.382,102456.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-57-191,1761992697.191815,images/image_2025-11-01_15-54-57-191_0593.jpg,-0.127,0.291,0.8384,-19.061,-3.931,-13.359,102457.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-57-646,1761992697.646117,images/image_2025-11-01_15-54-57-646_0594.jpg,-0.1785,0.2368,0.7842,58.695,18.229,20.168,102457.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-58-318,1761992698.3186672,images/image_2025-11-01_15-54-58-318_0595.jpg,-0.2083,0.176,0.7871,7.443,-6.237,-15.069,102458.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-58-780,1761992698.7806652,images/image_2025-11-01_15-54-58-780_0596.jpg,-0.2373,0.116,1.1421,1.191,4.824,-15.748,102458.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-59-219,1761992699.2196443,images/image_2025-11-01_15-54-59-219_0597.jpg,-0.0923,0.095,0.707,-31.908,-14.427,-10.901,102459.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-54-59-712,1761992699.712958,images/image_2025-11-01_15-54-59-712_0598.jpg,-0.2383,0.2473,0.7842,-2.267,-8.672,-19.893,102459.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-00-141,1761992700.1416395,images/image_2025-11-01_15-55-00-141_0599.jpg,-0.324,0.0981,0.8604,1.008,3.725,27.58,102500.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-00-611,1761992700.6113365,images/image_2025-11-01_15-55-00-611_0600.jpg,-0.2898,0.2041,0.8445,-4.298,-2.061,5.412,102500.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-01-204,1761992701.2046418,images/image_2025-11-01_15-55-01-204_0601.jpg,-0.239,0.1082,0.8052,-29.74,7.893,26.053,102501.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-01-683,1761992701.6833446,images/image_2025-11-01_15-55-01-683_0602.jpg,-0.2358,0.1245,1.0413,2.206,6.053,-3.397,102501.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-02-151,1761992702.1520345,images/image_2025-11-01_15-55-02-151_0603.jpg,-0.2454,0.1147,0.9468,1.534,-8.015,5.977,102502.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-02-671,1761992702.6713011,images/image_2025-11-01_15-55-02-671_0604.jpg,-0.2734,0.084,0.9722,2.58,-6.069,-13.885,102502.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-03-094,1761992703.0942228,images/image_2025-11-01_15-55-03-094_0605.jpg,-0.2437,0.1987,1.1594,13.962,18.924,-10.786,102503.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-03-583,1761992703.5836031,images/image_2025-11-01_15-55-03-583_0606.jpg,-0.2219,0.2827,1.0552,22.382,0.771,-10.122,102503.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-04-039,1761992704.039974,images/image_2025-11-01_15-55-04-039_0607.jpg,-0.1465,0.3252,0.9468,-1.901,-1.107,-11.458,102504.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-04-537,1761992704.5372515,images/image_2025-11-01_15-55-04-537_0608.jpg,-0.2458,0.2805,0.918,5.282,7.817,2.695,102504.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-05-000,1761992705.0008197,images/image_2025-11-01_15-55-05-000_0609.jpg,-0.1907,0.1277,0.9309,-9.405,-3.878,-3.16,102505.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-05-431,1761992705.4313524,images/image_2025-11-01_15-55-05-431_0610.jpg,-0.2505,0.1602,0.9575,-15.076,0.534,7.29,102505.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-05-905,1761992705.9052775,images/image_2025-11-01_15-55-05-905_0611.jpg,-0.2485,0.1057,0.9778,-10.802,-6.679,-1.267,102505.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-06-394,1761992706.3949268,images/image_2025-11-01_15-55-06-394_0612.jpg,-0.2363,0.0869,1.0098,3.107,13.206,10.649,102506.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-06-860,1761992706.860541,images/image_2025-11-01_15-55-06-860_0613.jpg,-0.1829,0.1138,1.053,-2.351,4.855,-5.573,102506.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-07-322,1761992707.3230853,images/image_2025-11-01_15-55-07-322_0614.jpg,-0.177,0.1592,0.949,-3.313,4.321,11.13,102507.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-07-819,1761992707.8196921,images/image_2025-11-01_15-55-07-819_0615.jpg,-0.2759,0.1836,1.0173,-19.496,-0.252,8.588,102507.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-08-283,1761992708.283494,images/image_2025-11-01_15-55-08-283_0616.jpg,-0.2415,0.115,0.8896,-18.206,6.26,13.786,102508.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-08-765,1761992708.7652876,images/image_2025-11-01_15-55-08-765_0617.jpg,-0.1516,0.1619,0.8694,-10.076,7.427,-13.809,102508.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-09-320,1761992709.3206663,images/image_2025-11-01_15-55-09-320_0618.jpg,-0.1638,0.114,0.9814,8.183,27.031,-9.176,102509.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-09-897,1761992709.8971415,images/image_2025-11-01_15-55-09-897_0619.jpg,-0.177,0.1594,1.0295,-4.366,-2.282,1.45,102509.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-10-435,1761992710.4353752,images/image_2025-11-01_15-55-10-435_0620.jpg,-0.1621,0.0891,1.1155,7.641,2.687,3.832,102510.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-11-037,1761992711.0373123,images/image_2025-11-01_15-55-11-037_0621.jpg,-0.147,0.1265,0.9497,3.672,0.069,0.527,102511.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-11-512,1761992711.5123365,images/image_2025-11-01_15-55-11-512_0622.jpg,-0.2073,0.1333,1.0667,-33.588,-11.931,-28.282,102511.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-11-975,1761992711.9753487,images/image_2025-11-01_15-55-11-975_0623.jpg,0.123,0.3584,1.0083,15.779,13.878,-14.947,102511.00,N/A,N/A,N/A,N/A,N/A,N/A,V
2025-11-01_15-55-12-407,1761992712.4077559,images/image_2025-11-01_15-55-12-407_0624.jpg,-0.2642,0.1423,0.9021,0.053,5.26,20.855,102512.00,N/A,N/A,N/A,N/A,N/A,N/A,V
